,price,location,num_beds,num_bath,url
484,2095.0,bedstuy/actrains,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-steps-to-c-trains-15br-high/7310802023.html
485,5000.0,tribeca,4.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-new-listing-22flex/7310801701.html
486,5250.0,tribeca,3.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-new-listing-22flex/7310801056.html
487,1700.0,kewgardens,1.0,1.0,https://newyork.craigslist.org/que/apa/d/kew-gardens-renovated-bedroom-eat-in/7310800266.html
488,1899.0,bedstuy/jctrains/nofee,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-in-bed-stuy-15br-with-extra/7310800177.html
489,2595.0,bushwick/jltrains,3.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-bushwick-j-trains-3br-15ba-top/7310799598.html
490,1750.0,freshmeadows,1.0,1.0,https://newyork.craigslist.org/que/apa/d/flushing-renovated-bedroom-garden/7310799519.html
491,2095.0,greenpoint,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/long-island-city-greenpoint-hot-deal/7310799120.html
492,1899.0,bedstuy,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-privit-yard-access-stairwell/7310797463.html
493,1864.0,stamford,1.0,1.0,https://newyork.craigslist.org/fct/apa/d/stamford-wonderful-bed-bath-in-prime/7310797215.html
494,2800.0,bushwick,2.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-and-modern2bedroom/7310797189.html
495,1900.0,bushwick,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-incredibly-unit-in-prime/7310796845.html
496,4999.0,bushwick,6.0,3.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-life-size-apt-6bed-duplex/7310796594.html
497,2300.0,bedford-stuyvesant,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-sunny-true-1bed-corner-unit/7310795960.html
498,2095.0,yonkers,1.0,1.0,https://newyork.craigslist.org/wch/apa/d/yonkers-ideal-location-close-to/7310795912.html
499,3399.0,greenpoint@nassauavg,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-sick-15-bdrm-duplex-in-luxury/7310795503.html
500,2100.0,bushwick,0.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bushwick-loft/7310795353.html
501,2377.0,jacksonheights,2.0,1.0,https://newyork.craigslist.org/lgi/apa/d/jackson-heights-2bedroom-dishwasher/7310795202.html
502,900.0,grandconcourse,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-lovely-bedroom/7310794437.html
503,1885.0,yonkers,1.0,1.0,https://newyork.craigslist.org/wch/apa/d/yonkers-this-great-bd-ba-space-will-fit/7310793987.html
504,900.0,astoria,1.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-excellent-location/7310792568.html
505,2810.0,yonkers,2.0,2.0,https://newyork.craigslist.org/wch/apa/d/yonkers-br-ba-great-for-pets-pet/7310791265.html
506,3750.0,bushwick,4.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bushwickno-feenewly/7310791207.html
507,900.0,bedfordave.,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-one-bedroom/7310791069.html
508,2700.0,midtownwest,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-full-floor-w55-st-10th-ave-no/7310789326.html
509,1675.0,inwood/washhts,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-walk-to-subwaylaundry/7310788389.html
510,1495.0,greenpoint,0.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-for-rent-by-owner-studio-in/7310788341.html
511,2695.0,whiteplains,2.0,1.0,https://newyork.craigslist.org/wch/apa/d/white-plains-newly-renovated-bed1-bath/7310788136.html
512,2000.0,inwood/washhts,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-walk-to-subway-elevator/7310787925.html
513,2650.0,bedfordstuyvesant,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-2bedroomno/7310784135.html
514,1325.0,"bayridge/dykerheights,ny",3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-3bed-1bath-apt-i-almost-all/7310781193.html
515,2480.0,jacksonheights,2.0,1.0,https://newyork.craigslist.org/lgi/apa/d/jackson-heights-2bedroom-dishwasher/7310779976.html
516,1650.0,astoria,1.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-1bedroom-elevator-laundry-near/7310779787.html
517,2300.0,inwood/washhts,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-stunning-1bdr-730-sq-ft-2300/7310779312.html
518,5050.0,brooklynheights,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-bedroom-with-d-in-unit-in/7310778927.html
519,2200.0,bedstuy,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-cute-blue-with-small-yard-and/7310778337.html
520,4000.0,murrayhill,3.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-huge-bed-bath-for-rent-in/7310777991.html
521,6850.0,brooklynheights,4.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-bedoffice-with-d-in-unit/7310775800.html
522,2450.0,eastnewyork,3.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-bed-bath-near-a-train/7310773264.html
523,2750.0,bedfordstuyesant,2.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-awesome-2br-15bth-duplex/7310771859.html
524,2295.0,bushwick,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-bedroom-laundry-myrtle/7310771584.html
525,2100.0,upperwestside,0.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-spacious-studio-75th/7310771239.html
526,1775.0,midtownwest,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-apartment-for-rent/7310771224.html
527,5200.0,brooklynheights,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-brand-new-huge-bed-with-d-in/7310770747.html
528,2950.0,whitestone,3.0,3.0,https://newyork.craigslist.org/que/apa/d/whitestone-luxurious-and-gigantic/7310770337.html
529,1695.0,upperwestside,0.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-with-gas-and-electric/7310769906.html
530,2500.0,bushwick,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-luxury-bedroom-outdoor-washer/7310768146.html
531,1800.0,yonkers/bronxvillep.o,1.0,1.0,https://newyork.craigslist.org/wch/apa/d/yonkers-large-1st-floor-1bed-with-share/7310767318.html
532,1565.0,parkchester,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-no-fee-renovated-bedroom-express/7310765449.html
533,1375.0,morrisheights,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-no-fee-large-bedroom-subway-lines/7310765204.html
534,1200.0,"jamaica,ny",2.0,1.0,https://newyork.craigslist.org/que/apa/d/jamaica-completely-renovated-two-rooms/7310764719.html
535,2550.0,ridgewood,4.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-bed-on-1st-floor/7310761469.html
536,1800.0,woodhaven,2.0,1.0,https://newyork.craigslist.org/que/apa/d/woodhaven-apartment-available-for-rent/7310760664.html
537,1895.0,beltmont/easttremont,2.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-brand-new-gorgeous-2bed-modern/7310760154.html
538,2350.0,foresthills,3.0,2.0,https://newyork.craigslist.org/que/apa/d/forest-hills-apartment-for-rent/7310760015.html
539,1875.0,crotonaparkeast,2.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-no-fee-renovated-2bed-with-modern/7310759623.html
540,1895.0,whiteplains,2.0,1.0,https://newyork.craigslist.org/wch/apa/d/white-plains-spacious-renovated-bedroom/7310759375.html
541,1575.0,crotonaparkeast,0.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-large-modern-studio-with-balcony/7310759215.html
542,1950.0,longwood,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-no-fee-modern-top-floor-bed-with/7310758877.html
543,3000.0,brooklyn,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-broker-fee-modern-br-apt/7310758769.html
544,2000.0,kensington,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-top-floor-prewar-apt/7310758495.html
545,2295.0,eastvillage,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-bright-airy-ev-true-bed/7310757476.html
546,3200.0,parkslope,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-two-bedroom-with/7310757017.html
547,2300.0,flatlands,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-15-bath-cutie-with-balcony/7310756992.html
548,2300.0,bedfordstuyvesant,3.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-showing-this-showroom-beauty/7310756766.html
549,2300.0,crownheights,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-renovated-one-and-half-bedroom/7310756672.html
550,2675.0,clintonhill,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-one-bedroom-with-huge/7310756489.html
551,4500.0,littleitaly,0.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-spacious-and-modern-work-live/7310754477.html
552,1550.0,bronx,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-free-pizza-renovated-must-see/7310753418.html
553,1500.0,elmont,1.0,1.0,https://newyork.craigslist.org/lgi/apa/d/elmont-first-floor-nice-and-spacious/7310752947.html
554,1680.0,newrochelleny,1.0,1.0,https://newyork.craigslist.org/wch/apa/d/new-rochelle-quiet-apartment-view-of/7310747390.html
555,3900.0,"bedstuy,bedfordstuyvesant",5.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedstuy-bedroom-bath/7310744916.html
556,1995.0,lowereastside,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-awesome-sun-lit-les-bed/7310743845.html
557,2495.0,eastvillage,3.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-gutted-bright-east-vill-true/7310743758.html
558,4400.0,tribeca,2.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-completely-renovated-condo/7310743339.html
559,2500.0,tribeca,1.0,,https://newyork.craigslist.org/mnh/apa/d/new-york-wsall-amenities-includedeco/7310743250.html
560,2400.0,tribeca,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-top-floorrenovatedmassive/7310743138.html
561,3700.0,financialdistrict,3.0,,https://newyork.craigslist.org/mnh/apa/d/huntington-station-dix-hills-ny/7310742804.html
562,2300.0,"longislandcity,hunterspoint",1.0,1.0,https://newyork.craigslist.org/que/apa/d/long-island-city-lic-1br-vernon-51st/7310742186.html
563,3650.0,bushwick,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-bed-in-great-building/7310727824.html
564,1725.0,brooklynny,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-colorful-br-apt-on/7310724598.html
565,1300.0,"statenisland,ny",1.0,1.0,https://newyork.craigslist.org/stn/apa/d/staten-island-very-nice-furnished/7310724025.html
566,2200.0,greenpoint,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/long-island-city-beautiful-bed-bath/7310722444.html
567,950.0,brooklyn,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/staten-island-lovely-spacious-sunken/7310719340.html
568,1600.0,churchavenue,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn/7310717284.html
569,2699.0,astoria,2.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-beautiful-bedrooom-in-34th-st/7310716816.html
570,2933.0,williamsburg,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-sweet-bed-one-bath-no-fee-may/7310709741.html
571,2799.0,crownheights,4.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-3br-2ba-duplexhuge-private/7310709236.html
572,2475.0,williamsburg,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-one-bed-with-all-the-amenities/7310708965.html
573,1800.0,,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bed-stuy-brownstone/7310708749.html
574,1575.0,uppereastside,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-one-bedroom-apartment-in/7310707212.html
575,3662.0,midtownwest,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-midtown-west-hells-kitchen/7310706623.html
576,1949.0,🌈stuyvesantheights🌈halsey&patchanave.,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-deal-to-stealgreat-1brno/7310704470.html
577,2649.0,😎bushwick😎@belviderest&broadway,4.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-prime-locationgreat-4brs/7310704044.html
578,1600.0,thebronx,2.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-no-broker-fee-large-bed-bath/7310702268.html
579,2999.0,🧿crownheights🧿@bergen&franklinave.,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-prime-prospect-crown/7310701381.html
580,5500.0,uppereastside,2.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-upper-east-side-lenox-hill/7310699203.html
581,2599.0,🔥clintonhill&bed-stuy🔥@leffertspl&franklinave,1.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-massive/7310698219.html
582,2850.0,yourdreamloft ontheborderofclintonhillbed-stuy......,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-massive-tastefully-converted/7310695716.html
583,1600.0,middlevillage,1.0,1.0,https://newyork.craigslist.org/que/apa/d/middle-village-recently-renovated-from/7310694035.html
584,2745.0,soho,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-cozy-bed-soho/7310693058.html
585,1500.0,sunnyside,1.0,1.0,https://newyork.craigslist.org/que/apa/d/sunnyside-no-fee-studio-with-backyard/7310691343.html
586,1150.0,woodside,1.0,1.0,https://newyork.craigslist.org/que/apa/d/woodside-awesome-bedroom-apartment/7310689177.html
587,1899.0,🧨bushwick🧨@bushwickave.&corneliast.,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-shared-rooftop2brssteps-to/7310688465.html
588,2300.0,bedstuy/clintonhill bordersnearprattfortgreenepark,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-bedrooms-with-huge/7310687185.html
589,2500.0,astoria,2.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-beautiful-skylight-lit-newly/7310686394.html
590,1725.0,eastwilliamsburg/bushwick,0.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-quiet-private-spot-with/7310686062.html
591,2750.0,🌺bed-stuy🌺@macdonoughst.&tompkinsave.,3.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-bedrooms/7310685122.html
592,2353.0,💎crownheights💎@deanst.&kingstonave.,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-new-1br-terracew-in/7310682202.html
593,1750.0,ridgewood,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-nice-clean-and-quiet-apt-great/7310681418.html
594,2200.0,ridgewoodbushwick,2.0,1.0,https://newyork.craigslist.org/que/apa/d/ridgewood-full-reno-super-bright/7310680919.html
595,1800.0,ridgewood,2.0,1.0,https://newyork.craigslist.org/que/apa/d/brooklyn-no-fee-room-mates-shares/7310680698.html
596,2000.0,ridgewood,2.0,1.0,https://newyork.craigslist.org/que/apa/d/brooklyn-under-renovation-whole-floor/7310680149.html
597,1850.0,ridgewood,2.0,1.0,https://newyork.craigslist.org/que/apa/d/ridgewood-central-ridgewood-location/7310679738.html
598,1795.0,ridgewood/bushwick,2.0,1.0,https://newyork.craigslist.org/que/apa/d/brooklyn-prime-ridgewood-near-and/7310679409.html
599,2450.0,williamsburg,3.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-bed-bath-on-4th-in/7310679256.html
600,2450.0,williamsburg,3.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-bed-bath-on-4th-in/7310679256.html
601,2000.0,ridgewood,2.0,1.0,https://newyork.craigslist.org/que/apa/d/brooklyn-whole-floor-in-house-large-two/7310679101.html
602,1800.0,ridgewood,1.0,1.0,https://newyork.craigslist.org/que/apa/d/ridgewood-large-yard-private-house/7310678851.html
603,2400.0,greenpoint,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-greenpoint-bed-on-box-st/7310677954.html
604,1900.0,ridgewood,2.0,1.0,https://newyork.craigslist.org/que/apa/d/brooklyn-boxed-rooms-private-entry/7310677619.html
605,2000.0,ridgewood,2.0,1.0,https://newyork.craigslist.org/que/apa/d/brooklyn-lovingly-renovated-bd-home/7310677161.html
606,1900.0,ridgewood,2.0,1.0,https://newyork.craigslist.org/que/apa/d/ridgewood-heart-of-ridgewood-great/7310676751.html
607,2200.0,bushwick,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bushwick-bed-steps-to-maria/7310676363.html
608,1400.0,glendale,1.0,1.0,https://newyork.craigslist.org/que/apa/d/ridgewood-cute-renovated-apartment-in/7310676268.html
609,1650.0,brooklyn,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-no-fee-bright-open-one-bedroom/7310676167.html
610,3199.0,bed-stuy,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-sick-bed-in-bed-stuy/7310676150.html
611,4500.0,redhook,1.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-red-hook-luxury-bed-parking/7310675953.html
612,1650.0,newyork,1.0,1.0,https://newyork.craigslist.org/que/apa/d/brooklyn-renovated-bright-apt-prime/7310675858.html
613,1600.0,glendale,1.0,1.0,https://newyork.craigslist.org/que/apa/d/ridgewood-dishwasher-bright-beautiful/7310675540.html
614,1650.0,ridgewood,1.0,1.0,https://newyork.craigslist.org/que/apa/d/ridgewood-nicely-renovated-pretty-one/7310675212.html
615,1450.0,glendale,1.0,1.0,https://newyork.craigslist.org/que/apa/d/ridgewood-cute-renovated-apartment-on/7310674925.html
616,2250.0,wakefield,3.0,2.0,https://newyork.craigslist.org/brx/apa/d/bronx-bedroom-bath-for-rent/7310672916.html
617,4150.0,🔥bed-stuy🔥@tompkinsave.&putnamave,5.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-5brs-2bathherbert-von/7310672423.html
618,4500.0,🤩crownheights🤩@deanst.&kingstonave.,3.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-breathtaking-3beds-25bat/7310670286.html
619,2612.0,😎amazingstuyvesantheights😎macdonoughst.&stuyvesant,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunnig-brand-new-2brsno-feeac/7310669387.html
620,2250.0,kensington,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-large-bedroom-apt-for-rent/7310667528.html
621,2650.0,bedfordstuyvesant,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-2bedroomno/7310666635.html
622,1850.0,"bushwick,brooklyn",1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-br-in-limestone-right/7310664798.html
623,6150.0,upperwestside,2.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-upper-west-side-spacious-bed/7310663119.html
624,2650.0,harlem/morningside,3.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-fantastic-brand-new-3br-2bath/7310660561.html
625,6453.0,midtownwest,2.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-lincoln-square-brand-new/7310659195.html
626,2200.0,eastharlem,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-large-bedroom-in-east-harlem/7310656140.html
627,5125.0,midtownwest,2.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-midtown-west-hells-kitchen/7310655337.html
628,900.0,bedfordave.,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-great-one-bedroom/7310655058.html
629,2200.0,brooklyn,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-enormous-bed-bath-in-bushwick/7310653541.html
630,950.0,brooklyn,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-beautiful-one-bedroom/7310653050.html
631,900.0,astoria,1.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-excellent-location/7310652904.html
632,3600.0,bushwick,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-quaint-loft-w-and-balcony-no/7310651661.html
633,2050.0,bushwick,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-amazing-location-blocks-to-the/7310651183.html
634,900.0,grandconcourse,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-lovely-bedroom/7310651040.html
635,3125.0,financialdistrict,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-800sf-bed-wash-dry-in/7310648899.html
636,1650.0,flushing,1.0,1.0,https://newyork.craigslist.org/que/apa/d/flushing-large-one-bedroom-apartment/7310648799.html
637,3125.0,financialdistrict,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee-800sf-bed-wash-dry-in/7310647726.html
638,2450.0,hewesst-j&mtrains,3.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedroom-bathroom-prime/7310646877.html
639,6370.0,lowereastside,2.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-elegant-lower-east-side/7310646476.html
640,2650.0,astoria,3.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-no-fee-bedroom-in-astoria-2650/7310644943.html
641,1750.0,sunnyside/woodside,1.0,1.0,https://newyork.craigslist.org/que/apa/d/sunnyside-bedroom-woodside-no-fee-great/7310643471.html
642,1650.0,woodside,1.0,1.0,https://newyork.craigslist.org/que/apa/d/woodside-1bedroom-1bath-private-backyard/7310641455.html
643,2550.0,"fortgreene,brooklyn",1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-sunny-spacious-rent-stabilized/7310640712.html
644,2650.0,bedfordstuyvesant,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-newly-renovated-2bedroomno/7310638242.html
645,1800.0,"astoria,newyork",1.0,1.0,https://newyork.craigslist.org/que/apa/d/long-island-city-beautifully-renovated/7310637131.html
646,1200.0,southozonepark,1.0,1.0,https://newyork.craigslist.org/que/apa/d/south-ozone-park-bedroom-apt-all/7310635915.html
647,2700.0,longislandcity,3.0,1.0,https://newyork.craigslist.org/que/apa/d/long-island-city-se-renta-apto-de-dorms/7310633708.html
648,2500.0,norwalk/newcanaan/darienct,2.0,2.0,https://newyork.craigslist.org/fct/apa/d/norwalk-spotless-cottage-move-in-ready/7310633129.html
649,2100.0,uppereastside/rooseveltisland,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee3-mths-free-nyc-best/7310632523.html
650,2200.0,astoria,3.0,1.0,https://newyork.craigslist.org/que/apa/d/astoria-no-fee-huge-bedroom-in-astoria/7310632292.html
651,2000.0,crownheights,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-renovated-bed-in-the-heart-of/7310632214.html
652,2054.0,weehawken,3.0,1.0,https://newyork.craigslist.org/jsy/apa/d/weehawken-five-room-duplex/7310631586.html
653,2850.0,uppereastside/rooseveltisland,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee3-mths-free-nyc-best/7310630067.html
654,2200.0,upperwestside,2.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-yes-its-fireplace/7310629392.html
655,1687.0,bushwick,0.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-rock-roll-building-music/7310628614.html
656,1800.0,uppereastside,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-unique-brownstone-opportunity/7310628243.html
657,1800.0,harlem/morningside,3.0,1.0,https://newyork.craigslist.org/mnh/apa/d/new-york-sun-filled-br-on-quiet-block/7310627016.html
658,3000.0,uppereastside/rooseveltisland,2.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee3-mths-free-best-kept/7310626672.html
659,2100.0,harlem/morningside,3.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-sun-filled-br-2bth-on-quiet/7310626056.html
660,2495.0,"brooklyn,ny",4.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedford-home-near-the-and/7310625398.html
661,4000.0,uppereastside/rooseveltisland,3.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee3-mths-freebest-kept/7310623970.html
662,2100.0,bayridge,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-br/7310623777.html
663,2999.0,greenpoint@greenpointaveg,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-huge-bedroom-right-on/7310622619.html
664,2690.0,bushwick,3.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-gorgeous-elevator-modern/7310622334.html
665,2000.0,eastnewyorkareaofbk,2.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedroom-2000-move-in-asapno/7310618871.html
666,1800.0,midtownwest,1.0,1.0,https://newyork.craigslist.org/mnh/apa/d/brooklyn-no-fee-bedrooms-in-hells/7310618801.html
667,1400.0,williamsburg,2.0,,https://newyork.craigslist.org/brk/apa/d/brooklyn-1br-in-2br-furnished-apt-in/7310618735.html
668,1599.0,hendrixstreetandnewlots.....,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-bedroom-east-ny-area-private/7310618438.html
669,3300.0,brooklyn,4.0,2.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-stunning-bedroom-in/7310618135.html
670,950.0,flatbush,0.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-nicely-renovated-studio/7310618106.html
671,1775.0,crownheightsarea...noemails,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-gas-included-spacious-apt-will/7310617681.html
672,2180.0,bushwick,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-biiig-bedroom-near-morgan/7310617390.html
673,1775.0,crownheightsarea...noemails,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-gas-included-spacious-apt-will/7310617222.html
674,2300.0,bushwick,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-spacious-modern-two-bed-plus/7310616435.html
675,4900.0,uppereastside/rooseveltisland,4.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-no-fee3-mths-freeultra-lux/7310614233.html
676,1995.0,bushwick,3.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-cheap-bedroom-available-in/7310612420.html
677,2700.0,longislandcity.,3.0,1.0,https://newyork.craigslist.org/que/apa/d/long-island-city-modern-bedroom-apt-in/7310612328.html
678,1450.0,farrockaway,1.0,1.0,https://newyork.craigslist.org/que/apa/d/far-rockaway-everything-is-included/7310611929.html
679,1840.0,bushwick,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-fabulous-and-chic-1br-deck/7310609528.html
680,900.0,bronx,1.0,1.0,https://newyork.craigslist.org/brx/apa/d/bronx-immaculate-bedroom-with-private/7310608094.html
681,900.0,brooklyn,1.0,1.0,https://newyork.craigslist.org/brk/apa/d/brooklyn-exclusive-new-apartment-ready/7310603016.html
682,8540.0,midtowneast30's/murrayhill/eastriver,3.0,2.0,https://newyork.craigslist.org/mnh/apa/d/new-york-views-pool-luxury-unbelievable/7310600879.html
